Date,DFEDTARL,DFEDTARU,IORR,Dater,SOFR,EFFR,RRPONTSYAWARD
4/9/2018,1.5,1.75,1.75,3/22/2019,2.4,2.41,2.25
4/10/2018,1.5,1.75,1.75,3/25/2019,2.4,2.4,2.25
4/11/2018,1.5,1.75,1.75,3/26/2019,2.4,2.4,2.25
4/12/2018,1.5,1.75,1.75,3/27/2019,2.4,2.41,2.25
4/13/2018,1.5,1.75,1.75,3/28/2019,2.43,2.41,2.25
4/14/2018,1.5,1.75,1.75,3/29/2019,2.65,2.43,2.25
4/15/2018,1.5,1.75,1.75,4/1/2019,2.46,2.41,2.25
4/16/2018,1.5,1.75,1.75,4/2/2019,2.46,2.41,2.25
4/17/2018,1.5,1.75,1.75,4/3/2019,2.47,2.41,2.25
4/18/2018,1.5,1.75,1.75,4/4/2019,2.46,2.41,2.25
4/19/2018,1.5,1.75,1.75,4/5/2019,2.46,2.41,2.25
4/20/2018,1.5,1.75,1.75,4/8/2019,2.46,2.41,2.25
4/21/2018,1.5,1.75,1.75,4/9/2019,2.45,2.41,2.25
4/22/2018,1.5,1.75,1.75,4/10/2019,2.45,2.41,2.25
4/23/2018,1.5,1.75,1.75,4/11/2019,2.44,2.41,2.25
4/24/2018,1.5,1.75,1.75,4/12/2019,2.44,2.41,2.25
4/25/2018,1.5,1.75,1.75,4/15/2019,2.47,2.41,2.25
4/26/2018,1.5,1.75,1.75,4/16/2019,2.47,2.41,2.25
4/27/2018,1.5,1.75,1.75,4/17/2019,2.5,2.42,2.25
4/28/2018,1.5,1.75,1.75,4/18/2019,2.5,2.43,#N/A
4/29/2018,1.5,1.75,1.75,4/19/2019,NA,2.44,#N/A
4/30/2018,1.5,1.75,1.75,4/22/2019,2.46,2.44,2.25
5/1/2018,1.5,1.75,1.75,4/23/2019,2.46,2.44,2.25
5/2/2018,1.5,1.75,1.75,4/24/2019,2.44,2.44,2.25
5/3/2018,1.5,1.75,1.75,4/25/2019,2.45,2.44,2.25
5/4/2018,1.5,1.75,1.75,4/26/2019,2.46,2.44,2.25
5/5/2018,1.5,1.75,1.75,4/29/2019,2.48,2.45,2.25
5/6/2018,1.5,1.75,1.75,4/30/2019,2.76,2.45,2.25
5/7/2018,1.5,1.75,1.75,5/1/2019,2.54,2.45,2.25
5/8/2018,1.5,1.75,1.75,5/2/2019,2.5,2.41,2.25
5/9/2018,1.5,1.75,1.75,5/3/2019,2.43,2.4,2.25
5/10/2018,1.5,1.75,1.75,5/6/2019,2.42,2.4,2.25
5/11/2018,1.5,1.75,1.75,5/7/2019,2.44,2.4,2.25
5/12/2018,1.5,1.75,1.75,5/8/2019,2.43,2.39,2.25
5/13/2018,1.5,1.75,1.75,5/9/2019,2.41,2.38,2.25
5/14/2018,1.5,1.75,1.75,5/10/2019,2.4,2.38,2.25
5/15/2018,1.5,1.75,1.75,5/13/2019,2.38,2.38,2.25
5/16/2018,1.5,1.75,1.75,5/14/2019,2.39,2.38,2.25
5/17/2018,1.5,1.75,1.75,5/15/2019,2.48,2.4,2.25
5/18/2018,1.5,1.75,1.75,5/16/2019,2.43,2.39,2.25
5/19/2018,1.5,1.75,1.75,5/17/2019,2.42,2.39,2.25
5/20/2018,1.5,1.75,1.75,5/20/2019,2.39,2.39,2.25
5/21/2018,1.5,1.75,1.75,5/21/2019,2.38,2.39,2.25
5/22/2018,1.5,1.75,1.75,5/22/2019,2.37,2.38,2.25
5/23/2018,1.5,1.75,1.75,5/23/2019,2.37,2.38,2.25
5/24/2018,1.5,1.75,1.75,5/24/2019,2.37,2.38,2.25
5/25/2018,1.5,1.75,1.75,5/28/2019,2.41,2.39,2.25
5/26/2018,1.5,1.75,1.75,5/29/2019,2.4,2.39,2.25
5/27/2018,1.5,1.75,1.75,5/30/2019,2.4,2.39,2.25
5/28/2018,1.5,1.75,1.75,5/31/2019,2.49,2.4,2.25
5/29/2018,1.5,1.75,1.75,6/3/2019,2.4,2.38,2.25
5/30/2018,1.5,1.75,1.75,6/4/2019,2.39,2.38,2.25
5/31/2018,1.5,1.75,1.75,6/5/2019,2.4,2.38,2.25
6/1/2018,1.5,1.75,1.75,6/6/2019,2.4,2.37,2.25
6/2/2018,1.5,1.75,1.75,6/7/2019,2.39,2.37,2.25
6/3/2018,1.5,1.75,1.75,6/10/2019,2.39,2.37,2.25
6/4/2018,1.5,1.75,1.75,6/11/2019,2.38,2.37,2.25
6/5/2018,1.5,1.75,1.75,6/12/2019,2.37,2.37,2.25
6/6/2018,1.5,1.75,1.75,6/13/2019,2.35,2.37,2.25
6/7/2018,1.5,1.75,1.75,6/14/2019,2.35,2.36,2.25
6/8/2018,1.5,1.75,1.75,6/17/2019,2.41,2.38,2.25
6/9/2018,1.5,1.75,1.75,6/18/2019,2.39,2.37,2.25
6/10/2018,1.5,1.75,1.75,6/19/2019,2.36,2.37,2.25
6/11/2018,1.5,1.75,1.75,6/20/2019,2.36,2.37,2.25
6/12/2018,1.5,1.75,1.75,6/21/2019,2.37,2.38,2.25
6/13/2018,1.5,1.75,1.75,6/24/2019,2.39,2.38,2.25
6/14/2018,1.75,2,1.95,6/25/2019,2.41,2.38,2.25
6/15/2018,1.75,2,1.95,6/26/2019,2.43,2.38,2.25
6/16/2018,1.75,2,1.95,6/27/2019,2.42,2.38,2.25
6/17/2018,1.75,2,1.95,6/28/2019,2.5,2.4,2.25
6/18/2018,1.75,2,1.95,7/1/2019,2.42,2.39,2.25
6/19/2018,1.75,2,1.95,7/2/2019,2.51,2.4,2.25
6/20/2018,1.75,2,1.95,7/3/2019,2.56,2.41,2.25
6/21/2018,1.75,2,1.95,7/5/2019,2.59,2.42,2.25
6/22/2018,1.75,2,1.95,7/8/2019,2.48,2.41,2.25
6/23/2018,1.75,2,1.95,7/9/2019,2.45,2.41,2.25
6/24/2018,1.75,2,1.95,7/10/2019,2.46,2.41,2.25
6/25/2018,1.75,2,1.95,7/11/2019,2.41,2.4,2.25
6/26/2018,1.75,2,1.95,7/12/2019,2.36,2.38,2.25
6/27/2018,1.75,2,1.95,7/15/2019,2.46,2.4,2.25
6/28/2018,1.75,2,1.95,7/16/2019,2.47,2.41,2.25
6/29/2018,1.75,2,1.95,7/17/2019,2.47,2.41,2.25
6/30/2018,1.75,2,1.95,7/18/2019,2.46,2.41,2.25
7/1/2018,1.75,2,1.95,7/19/2019,2.41,2.41,2.25
7/2/2018,1.75,2,1.95,7/22/2019,2.4,2.4,2.25
7/3/2018,1.75,2,1.95,7/23/2019,2.4,2.4,2.25
7/4/2018,1.75,2,1.95,7/24/2019,2.41,2.4,2.25
7/5/2018,1.75,2,1.95,7/25/2019,2.42,2.4,2.25
7/6/2018,1.75,2,1.95,7/26/2019,2.41,2.4,2.25
7/7/2018,1.75,2,1.95,7/29/2019,2.4,2.4,2.25
7/8/2018,1.75,2,1.95,7/30/2019,2.39,2.39,2.25
7/9/2018,1.75,2,1.95,7/31/2019,2.55,2.4,2.25
7/10/2018,1.75,2,1.95,8/1/2019,2.19,2.14,2
7/11/2018,1.75,2,1.95,8/2/2019,2.19,2.14,2
7/12/2018,1.75,2,1.95,8/5/2019,2.13,2.13,2
7/13/2018,1.75,2,1.95,8/6/2019,2.11,2.13,2
7/14/2018,1.75,2,1.95,8/7/2019,2.1,2.12,2
7/15/2018,1.75,2,1.95,8/8/2019,2.09,2.12,2
7/16/2018,1.75,2,1.95,8/9/2019,2.11,2.12,2
7/17/2018,1.75,2,1.95,8/12/2019,2.12,2.12,2
7/18/2018,1.75,2,1.95,8/13/2019,2.16,2.12,2
7/19/2018,1.75,2,1.95,8/14/2019,2.13,2.12,2
7/20/2018,1.75,2,1.95,8/15/2019,2.18,2.13,2
7/21/2018,1.75,2,1.95,8/16/2019,2.13,2.13,2
7/22/2018,1.75,2,1.95,8/19/2019,2.11,2.13,2
7/23/2018,1.75,2,1.95,8/20/2019,2.13,2.13,2
7/24/2018,1.75,2,1.95,8/21/2019,2.1,2.12,2
7/25/2018,1.75,2,1.95,8/22/2019,2.09,2.12,2
7/26/2018,1.75,2,1.95,8/23/2019,2.1,2.12,2
7/27/2018,1.75,2,1.95,8/26/2019,2.1,2.12,2
7/28/2018,1.75,2,1.95,8/27/2019,2.15,2.12,2
7/29/2018,1.75,2,1.95,8/28/2019,2.12,2.12,2
7/30/2018,1.75,2,1.95,8/29/2019,2.12,2.12,2
7/31/2018,1.75,2,1.95,8/30/2019,2.16,2.13,2
8/1/2018,1.75,2,1.95,9/3/2019,2.17,2.13,2
8/2/2018,1.75,2,1.95,9/4/2019,2.21,2.13,2
8/3/2018,1.75,2,1.95,9/5/2019,2.21,2.13,2
8/4/2018,1.75,2,1.95,9/6/2019,2.15,2.12,2
8/5/2018,1.75,2,1.95,9/9/2019,2.12,2.13,2
8/6/2018,1.75,2,1.95,9/10/2019,2.14,2.13,2
8/7/2018,1.75,2,1.95,9/11/2019,2.15,2.13,2
8/8/2018,1.75,2,1.95,9/12/2019,2.2,2.13,2
8/9/2018,1.75,2,1.95,9/13/2019,2.2,2.14,2
8/10/2018,1.75,2,1.95,9/16/2019,2.43,2.25,2
8/11/2018,1.75,2,1.95,9/17/2019,5.25,2.3,2
8/12/2018,1.75,2,1.95,9/18/2019,2.55,2.25,2
8/13/2018,1.75,2,1.95,9/19/2019,1.95,1.9,1.7
8/14/2018,1.75,2,1.95,9/20/2019,1.86,1.9,1.7
8/15/2018,1.75,2,1.95,9/23/2019,1.85,1.9,1.7
8/16/2018,1.75,2,1.95,9/24/2019,1.96,1.9,1.7
8/17/2018,1.75,2,1.95,9/25/2019,2.01,1.9,1.7
8/18/2018,1.75,2,1.95,9/26/2019,1.85,1.85,1.7
8/19/2018,1.75,2,1.95,9/27/2019,1.82,1.83,1.7
8/20/2018,1.75,2,1.95,9/30/2019,2.35,1.9,1.7
8/21/2018,1.75,2,1.95,10/1/2019,1.88,1.88,1.7
8/22/2018,1.75,2,1.95,10/2/2019,1.85,1.85,1.7
8/23/2018,1.75,2,1.95,10/3/2019,1.84,1.83,1.7
8/24/2018,1.75,2,1.95,10/4/2019,1.82,1.82,1.7
8/25/2018,1.75,2,1.95,10/7/2019,1.83,1.82,1.7
8/26/2018,1.75,2,1.95,10/8/2019,1.85,1.82,1.7
8/27/2018,1.75,2,1.95,10/9/2019,1.85,1.82,1.7
8/28/2018,1.75,2,1.95,10/10/2019,1.85,1.82,1.7
8/29/2018,1.75,2,1.95,10/11/2019,1.85,1.82,1.7
8/30/2018,1.75,2,1.95,10/15/2019,2,1.9,1.7
8/31/2018,1.75,2,1.95,10/16/2019,2.05,1.9,1.7
9/1/2018,1.75,2,1.95,10/17/2019,1.95,1.85,1.7
9/2/2018,1.75,2,1.95,10/18/2019,1.88,1.85,1.7
9/3/2018,1.75,2,1.95,10/21/2019,1.86,1.85,1.7
9/4/2018,1.75,2,1.95,10/22/2019,1.87,1.85,1.7
9/5/2018,1.75,2,1.95,10/23/2019,1.87,1.85,1.7
9/6/2018,1.75,2,1.95,10/24/2019,1.86,1.85,1.7
9/7/2018,1.75,2,1.95,10/25/2019,1.84,1.83,1.7
9/8/2018,1.75,2,1.95,10/28/2019,1.82,1.83,1.7
9/9/2018,1.75,2,1.95,10/29/2019,1.81,1.82,1.7
9/10/2018,1.75,2,1.95,10/30/2019,1.82,1.82,1.7
9/11/2018,1.75,2,1.95,10/31/2019,1.76,1.58,1.45
9/12/2018,1.75,2,1.95,11/1/2019,1.58,1.57,1.45
9/13/2018,1.75,2,1.95,11/4/2019,1.56,1.56,1.45
9/14/2018,1.75,2,1.95,11/5/2019,1.58,1.56,1.45
9/15/2018,1.75,2,1.95,11/6/2019,1.57,1.55,1.45
9/16/2018,1.75,2,1.95,11/7/2019,1.56,1.55,1.45
9/17/2018,1.75,2,1.95,11/8/2019,1.56,1.55,1.45
9/18/2018,1.75,2,1.95,11/12/2019,1.57,1.55,1.45
9/19/2018,1.75,2,1.95,11/13/2019,1.57,1.55,1.45
9/20/2018,1.75,2,1.95,11/14/2019,1.58,1.55,1.45
9/21/2018,1.75,2,1.95,11/15/2019,1.59,1.55,1.45
9/22/2018,1.75,2,1.95,11/18/2019,1.56,1.55,1.45
9/23/2018,1.75,2,1.95,11/19/2019,1.57,1.55,1.45
9/24/2018,1.75,2,1.95,11/20/2019,1.57,1.55,1.45
9/25/2018,1.75,2,1.95,11/21/2019,1.58,1.55,1.45
9/26/2018,1.75,2,1.95,11/22/2019,1.58,1.55,1.45
9/27/2018,2,2.25,2.2,11/25/2019,1.56,1.55,#N/A
9/28/2018,2,2.25,2.2,11/26/2019,1.54,1.55,1.45
9/29/2018,2,2.25,2.2,11/27/2019,1.55,1.55,1.45
9/30/2018,2,2.25,2.2,11/29/2019,1.65,1.56,1.45
10/1/2018,2,2.25,2.2,12/2/2019,1.63,1.56,1.45
10/2/2018,2,2.25,2.2,12/3/2019,1.55,1.55,1.45
10/3/2018,2,2.25,2.2,12/4/2019,1.54,1.55,#N/A
10/4/2018,2,2.25,2.2,12/5/2019,1.55,1.55,1.45
10/5/2018,2,2.25,2.2,12/6/2019,1.55,1.55,1.45
10/6/2018,2,2.25,2.2,12/9/2019,1.56,1.55,1.45
10/7/2018,2,2.25,2.2,12/10/2019,1.55,1.55,1.45
10/8/2018,2,2.25,2.2,12/11/2019,1.54,1.55,1.45
10/9/2018,2,2.25,2.2,12/12/2019,1.53,1.55,1.45
10/10/2018,2,2.25,2.2,12/13/2019,1.54,1.55,#N/A
10/11/2018,2,2.25,2.2,12/16/2019,1.62,1.56,1.45
10/12/2018,2,2.25,2.2,12/17/2019,1.54,1.55,1.45
10/13/2018,2,2.25,2.2,12/18/2019,1.53,1.55,1.45
10/14/2018,2,2.25,2.2,12/19/2019,1.53,1.55,1.45
10/15/2018,2,2.25,2.2,12/20/2019,1.53,1.55,1.45
10/16/2018,2,2.25,2.2,12/23/2019,1.52,1.55,1.45
10/17/2018,2,2.25,2.2,12/24/2019,1.52,1.55,1.45
10/18/2018,2,2.25,2.2,12/26/2019,1.52,1.55,1.45
10/19/2018,2,2.25,2.2,12/27/2019,1.53,1.55,1.45
10/20/2018,2,2.25,2.2,12/30/2019,1.54,1.55,1.45
10/21/2018,2,2.25,2.2,12/31/2019,1.55,1.55,1.45
10/22/2018,2,2.25,2.2,1/2/2020,1.54,1.55,1.45
10/23/2018,2,2.25,2.2,1/3/2020,1.55,1.55,1.45
10/24/2018,2,2.25,2.2,1/6/2020,1.55,1.55,1.45
10/25/2018,2,2.25,2.2,1/7/2020,1.56,1.55,1.45
10/26/2018,2,2.25,2.2,1/8/2020,1.55,1.55,1.45
10/27/2018,2,2.25,2.2,1/9/2020,1.55,1.55,1.45
10/28/2018,2,2.25,2.2,1/10/2020,1.55,1.54,1.45
10/29/2018,2,2.25,2.2,1/13/2020,1.54,1.54,1.45
10/30/2018,2,2.25,2.2,1/14/2020,1.55,1.54,1.45
10/31/2018,2,2.25,2.2,1/15/2020,1.56,1.54,1.45
11/1/2018,2,2.25,2.2,1/16/2020,1.55,1.54,1.45
11/2/2018,2,2.25,2.2,1/17/2020,1.54,1.55,1.45
11/3/2018,2,2.25,2.2,1/21/2020,1.54,1.55,1.45
11/4/2018,2,2.25,2.2,1/22/2020,1.54,1.55,1.45
11/5/2018,2,2.25,2.2,1/23/2020,1.54,1.55,1.45
11/6/2018,2,2.25,2.2,1/24/2020,1.53,1.55,#N/A
11/7/2018,2,2.25,2.2,1/27/2020,1.53,1.55,1.45
11/8/2018,2,2.25,2.2,1/28/2020,1.53,1.55,1.45
11/9/2018,2,2.25,2.2,1/29/2020,1.53,1.55,1.45
11/10/2018,2,2.25,2.2,1/30/2020,1.58,1.6,1.5
11/11/2018,2,2.25,2.2,1/31/2020,1.6,1.59,1.5
11/12/2018,2,2.25,2.2,2/3/2020,1.59,1.59,1.5
11/13/2018,2,2.25,2.2,2/4/2020,1.6,1.59,1.5
11/14/2018,2,2.25,2.2,2/5/2020,1.59,1.59,1.5
11/15/2018,2,2.25,2.2,2/6/2020,1.59,1.59,1.5
11/16/2018,2,2.25,2.2,2/7/2020,1.58,1.58,1.5
11/17/2018,2,2.25,2.2,2/10/2020,1.58,1.58,1.5
11/18/2018,2,2.25,2.2,2/11/2020,1.58,1.58,1.5
11/19/2018,2,2.25,2.2,2/12/2020,1.57,1.58,1.5
11/20/2018,2,2.25,2.2,2/13/2020,1.57,1.58,1.5
11/21/2018,2,2.25,2.2,2/14/2020,1.58,1.58,#N/A
11/22/2018,2,2.25,2.2,2/18/2020,1.6,1.59,1.5
11/23/2018,2,2.25,2.2,2/19/2020,1.59,1.59,1.5
11/24/2018,2,2.25,2.2,2/20/2020,1.6,1.59,1.5
11/25/2018,2,2.25,2.2,2/21/2020,1.58,1.58,1.5
11/26/2018,2,2.25,2.2,2/24/2020,1.58,1.58,1.5
11/27/2018,2,2.25,2.2,2/25/2020,1.59,1.58,1.5
11/28/2018,2,2.25,2.2,2/26/2020,1.58,1.58,1.5
11/29/2018,2,2.25,2.2,2/27/2020,1.58,1.58,1.5
11/30/2018,2,2.25,2.2,2/28/2020,1.6,1.58,1.5
12/1/2018,2,2.25,2.2,3/2/2020,1.59,1.59,1.5
12/2/2018,2,2.25,2.2,3/3/2020,1.64,1.59,1.5
12/3/2018,2,2.25,2.2,3/4/2020,1.23,1.09,1
12/4/2018,2,2.25,2.2,3/5/2020,1.12,1.09,1
12/5/2018,2,2.25,2.2,3/6/2020,1.1,1.09,1
12/6/2018,2,2.25,2.2,3/9/2020,1.09,1.09,1
12/7/2018,2,2.25,2.2,3/10/2020,1.11,1.09,1
12/8/2018,2,2.25,2.2,3/11/2020,1.15,1.09,1
12/9/2018,2,2.25,2.2,3/12/2020,1.2,1.1,1
12/10/2018,2,2.25,2.2,3/13/2020,1.1,1.1,1
12/11/2018,2,2.25,2.2,3/16/2020,0.26,0.25,0
12/12/2018,2,2.25,2.2,3/17/2020,0.54,0.25,0
12/13/2018,2,2.25,2.2,3/18/2020,0.1,0.25,0
12/14/2018,2,2.25,2.2,3/19/2020,0.06,0.2,0
12/15/2018,2,2.25,2.2,3/20/2020,0.04,0.15,0
12/16/2018,2,2.25,2.2,3/23/2020,0.02,0.15,0
12/17/2018,2,2.25,2.2,3/24/2020,0.01,0.12,0
12/18/2018,2,2.25,2.2,3/25/2020,0.01,0.1,0
12/19/2018,2,2.25,2.2,3/26/2020,0.01,0.1,0
12/20/2018,2.25,2.5,2.4,3/27/2020,0.01,0.1,0
12/21/2018,2.25,2.5,2.4,3/30/2020,0.01,0.09,0
12/22/2018,2.25,2.5,2.4,3/31/2020,0.01,0.08,0
12/23/2018,2.25,2.5,2.4,4/1/2020,0.01,0.06,0
12/24/2018,2.25,2.5,2.4,4/2/2020,0.01,0.05,0
12/25/2018,2.25,2.5,2.4,4/3/2020,0.01,0.05,0
12/26/2018,2.25,2.5,2.4,4/6/2020,0.01,0.05,0
12/27/2018,2.25,2.5,2.4,4/7/2020,0.01,0.05,0
12/28/2018,2.25,2.5,2.4,4/8/2020,0.01,0.05,0
12/29/2018,2.25,2.5,2.4,4/9/2020,0.01,0.05,#N/A
12/30/2018,2.25,2.5,2.4,4/10/2020,NA,0.05,#N/A
12/31/2018,2.25,2.5,2.4,4/13/2020,0.02,0.05,0
1/1/2019,2.25,2.5,2.4,4/14/2020,0.06,0.05,0
1/2/2019,2.25,2.5,2.4,4/15/2020,0.03,0.05,0
1/3/2019,2.25,2.5,2.4,4/16/2020,0.03,0.05,0
1/4/2019,2.25,2.5,2.4,4/17/2020,0.03,0.05,0
1/5/2019,2.25,2.5,2.4,4/20/2020,0.02,0.05,0
1/6/2019,2.25,2.5,2.4,4/21/2020,0.01,0.05,0
1/7/2019,2.25,2.5,2.4,4/22/2020,0.01,0.05,0
1/8/2019,2.25,2.5,2.4,4/23/2020,0.01,0.04,0
1/9/2019,2.25,2.5,2.4,4/24/2020,0.03,0.05,0
1/10/2019,2.25,2.5,2.4,4/27/2020,0.03,0.04,0
1/11/2019,2.25,2.5,2.4,4/28/2020,0.01,0.04,0
1/12/2019,2.25,2.5,2.4,4/29/2020,0.01,0.04,0
1/13/2019,2.25,2.5,2.4,4/30/2020,0.04,0.05,0
1/14/2019,2.25,2.5,2.4,5/1/2020,0.03,0.05,0
1/15/2019,2.25,2.5,2.4,5/4/2020,0.05,0.05,0
1/16/2019,2.25,2.5,2.4,5/5/2020,0.05,0.05,0
1/17/2019,2.25,2.5,2.4,5/6/2020,0.05,0.05,0
1/18/2019,2.25,2.5,2.4,5/7/2020,0.05,0.05,0
1/19/2019,2.25,2.5,2.4,5/8/2020,0.06,0.05,0
1/20/2019,2.25,2.5,2.4,5/11/2020,0.06,0.05,0
1/21/2019,2.25,2.5,2.4,5/12/2020,0.06,0.05,0
1/22/2019,2.25,2.5,2.4,5/13/2020,0.04,0.05,0
1/23/2019,2.25,2.5,2.4,5/14/2020,0.02,0.05,0
1/24/2019,2.25,2.5,2.4,5/15/2020,0.05,0.05,0
1/25/2019,2.25,2.5,2.4,5/18/2020,0.04,0.05,0
1/26/2019,2.25,2.5,2.4,5/19/2020,0.04,0.05,0
1/27/2019,2.25,2.5,2.4,5/20/2020,0.01,0.05,0
1/28/2019,2.25,2.5,2.4,5/21/2020,0.02,0.05,0
1/29/2019,2.25,2.5,2.4,5/22/2020,0.04,0.05,0
1/30/2019,2.25,2.5,2.4,5/26/2020,0.06,0.05,0
1/31/2019,2.25,2.5,2.4,5/27/2020,0.06,0.05,0
2/1/2019,2.25,2.5,2.4,5/28/2020,0.06,0.05,#N/A
2/2/2019,2.25,2.5,2.4,5/29/2020,0.06,0.05,0
2/3/2019,2.25,2.5,2.4,6/1/2020,0.06,0.05,#N/A
2/4/2019,2.25,2.5,2.4,6/2/2020,0.07,0.06,0
2/5/2019,2.25,2.5,2.4,6/3/2020,0.06,0.06,0
2/6/2019,2.25,2.5,2.4,6/4/2020,0.07,0.06,#N/A
2/7/2019,2.25,2.5,2.4,6/5/2020,0.07,0.07,#N/A
2/8/2019,2.25,2.5,2.4,6/8/2020,0.07,0.07,#N/A
2/9/2019,2.25,2.5,2.4,6/9/2020,0.08,0.07,0
2/10/2019,2.25,2.5,2.4,6/10/2020,0.07,0.08,0
2/11/2019,2.25,2.5,2.4,6/11/2020,0.08,0.08,0
2/12/2019,2.25,2.5,2.4,6/12/2020,0.08,0.08,#N/A
2/13/2019,2.25,2.5,2.4,6/15/2020,0.09,0.09,0
2/14/2019,2.25,2.5,2.4,6/16/2020,0.09,0.09,0
2/15/2019,2.25,2.5,2.4,6/17/2020,0.09,0.09,0
2/16/2019,2.25,2.5,2.4,6/18/2020,0.09,0.09,0
2/17/2019,2.25,2.5,2.4,6/19/2020,0.09,0.09,0
2/18/2019,2.25,2.5,2.4,6/22/2020,0.08,0.08,0
2/19/2019,2.25,2.5,2.4,6/23/2020,0.07,0.08,0
2/20/2019,2.25,2.5,2.4,6/24/2020,0.08,0.08,0
2/21/2019,2.25,2.5,2.4,6/25/2020,0.09,0.08,0
2/22/2019,2.25,2.5,2.4,6/26/2020,0.08,0.08,0
2/23/2019,2.25,2.5,2.4,6/29/2020,0.08,0.08,0
2/24/2019,2.25,2.5,2.4,6/30/2020,0.1,0.08,0
2/25/2019,2.25,2.5,2.4,7/1/2020,0.11,0.08,0
2/26/2019,2.25,2.5,2.4,7/2/2020,0.11,0.09,#N/A
2/27/2019,2.25,2.5,2.4,7/3/2020,NA,0.09,#N/A
2/28/2019,2.25,2.5,2.4,7/6/2020,0.1,0.09,#N/A
3/1/2019,2.25,2.5,2.4,7/7/2020,0.1,0.09,0
3/2/2019,2.25,2.5,2.4,7/8/2020,0.1,0.09,0
3/3/2019,2.25,2.5,2.4,7/9/2020,0.1,0.09,#N/A
3/4/2019,2.25,2.5,2.4,7/10/2020,0.1,0.09,#N/A
3/5/2019,2.25,2.5,2.4,7/13/2020,0.1,0.09,0
3/6/2019,2.25,2.5,2.4,7/14/2020,0.11,0.09,0
3/7/2019,2.25,2.5,2.4,7/15/2020,0.13,0.1,0
3/8/2019,2.25,2.5,2.4,7/16/2020,0.12,0.1,0
3/9/2019,2.25,2.5,2.4,7/17/2020,0.12,0.09,#N/A
3/10/2019,2.25,2.5,2.4,7/20/2020,0.12,0.1,0
3/11/2019,2.25,2.5,2.4,7/21/2020,0.11,0.1,#N/A
3/12/2019,2.25,2.5,2.4,7/22/2020,0.1,0.09,#N/A
3/13/2019,2.25,2.5,2.4,7/23/2020,0.1,0.09,#N/A
3/14/2019,2.25,2.5,2.4,7/24/2020,0.1,0.09,#N/A
3/15/2019,2.25,2.5,2.4,7/27/2020,0.1,0.1,#N/A
3/16/2019,2.25,2.5,2.4,7/28/2020,0.1,0.1,#N/A
3/17/2019,2.25,2.5,2.4,7/29/2020,0.09,0.1,0
3/18/2019,2.25,2.5,2.4,7/30/2020,0.1,0.1,0
3/19/2019,2.25,2.5,2.4,7/31/2020,0.1,0.1,0
3/20/2019,2.25,2.5,2.4,8/3/2020,0.1,0.1,#N/A
3/21/2019,2.25,2.5,2.4,8/4/2020,0.09,0.1,0
3/22/2019,2.25,2.5,2.4,8/5/2020,0.09,0.1,#N/A
3/23/2019,2.25,2.5,2.4,8/6/2020,0.09,0.1,#N/A
3/24/2019,2.25,2.5,2.4,8/7/2020,0.09,0.1,#N/A
3/25/2019,2.25,2.5,2.4,8/10/2020,0.09,0.1,0
3/26/2019,2.25,2.5,2.4,8/11/2020,0.1,0.1,#N/A
3/27/2019,2.25,2.5,2.4,8/12/2020,0.09,0.1,0
3/28/2019,2.25,2.5,2.4,8/13/2020,0.09,0.1,0
3/29/2019,2.25,2.5,2.4,8/14/2020,0.09,0.1,0
3/30/2019,2.25,2.5,2.4,8/17/2020,0.1,0.1,0
3/31/2019,2.25,2.5,2.4,8/18/2020,0.09,0.09,0
4/1/2019,2.25,2.5,2.4,8/19/2020,0.09,0.09,0
4/2/2019,2.25,2.5,2.4,8/20/2020,0.07,0.09,0
4/3/2019,2.25,2.5,2.4,8/21/2020,0.07,0.09,#N/A
4/4/2019,2.25,2.5,2.4,8/24/2020,0.08,0.09,#N/A
4/5/2019,2.25,2.5,2.4,8/25/2020,0.08,0.09,0
4/6/2019,2.25,2.5,2.4,8/26/2020,0.07,0.09,0
4/7/2019,2.25,2.5,2.4,8/27/2020,0.07,0.08,0
4/8/2019,2.25,2.5,2.4,8/28/2020,0.07,0.09,#N/A
4/9/2019,2.25,2.5,2.4,8/31/2020,0.09,0.09,0
4/10/2019,2.25,2.5,2.4,9/1/2020,0.09,0.09,0
4/11/2019,2.25,2.5,2.4,9/2/2020,0.09,0.09,0
4/12/2019,2.25,2.5,2.4,9/3/2020,0.1,0.09,#N/A
4/13/2019,2.25,2.5,2.4,9/4/2020,0.09,0.09,#N/A
4/14/2019,2.25,2.5,2.4,9/8/2020,0.09,0.09,#N/A
4/15/2019,2.25,2.5,2.4,9/9/2020,0.09,0.09,0
4/16/2019,2.25,2.5,2.4,9/10/2020,0.09,0.09,0
4/17/2019,2.25,2.5,2.4,9/11/2020,0.09,0.09,#N/A
4/18/2019,2.25,2.5,2.4,9/14/2020,0.09,0.09,0
4/19/2019,2.25,2.5,2.4,9/15/2020,0.1,0.09,0
4/20/2019,2.25,2.5,2.4,9/16/2020,0.1,0.09,0
4/21/2019,2.25,2.5,2.4,9/17/2020,0.1,0.09,0
4/22/2019,2.25,2.5,2.4,9/18/2020,0.09,0.09,#N/A
4/23/2019,2.25,2.5,2.4,9/21/2020,0.08,0.09,0
4/24/2019,2.25,2.5,2.4,9/22/2020,0.07,0.09,#N/A
4/25/2019,2.25,2.5,2.4,9/23/2020,0.06,0.09,0
4/26/2019,2.25,2.5,2.4,9/24/2020,0.07,0.09,0
