Date,Reference,Group,Percentile01,Percentile25,Percentile75,Percentile99,Rate,TargetDe,TargetUe,Volume
3/1/2016,EFFR,1,0.34,0.36,0.37,0.5,0.36,0.25,0.5,76
3/1/2016,OBFR,1,0.29,0.36,0.37,0.42,0.37,NA,NA,324
3/2/2016,EFFR,2,0.33,0.36,0.37,0.45,0.37,0.25,0.5,75
3/2/2016,OBFR,2,0.29,0.36,0.37,0.42,0.37,NA,NA,333
3/3/2016,EFFR,3,0.34,0.36,0.37,0.5,0.37,0.25,0.5,75
3/3/2016,OBFR,3,0.15,0.36,0.37,0.42,0.37,NA,NA,326
3/4/2016,EFFR,4,0.34,0.36,0.37,0.52,0.36,0.25,0.5,75
3/4/2016,OBFR,4,0.25,0.36,0.37,0.43,0.37,NA,NA,325
3/7/2016,EFFR,5,0.34,0.36,0.37,0.5,0.36,0.25,0.5,72
3/7/2016,OBFR,5,0.15,0.36,0.37,0.43,0.37,NA,NA,320
3/8/2016,EFFR,6,0.32,0.36,0.37,0.5,0.36,0.25,0.5,72
3/8/2016,OBFR,6,0.25,0.36,0.37,0.42,0.37,NA,NA,327
3/9/2016,EFFR,7,0.34,0.36,0.37,0.52,0.36,0.25,0.5,75
3/9/2016,OBFR,7,0.25,0.36,0.37,0.43,0.37,NA,NA,322
3/10/2016,EFFR,8,0.35,0.36,0.37,0.75,0.36,0.25,0.5,72
3/10/2016,OBFR,8,0.25,0.36,0.37,0.43,0.37,NA,NA,331
3/11/2016,EFFR,9,0.35,0.36,0.37,0.5,0.36,0.25,0.5,68
3/11/2016,OBFR,9,0.25,0.36,0.37,0.43,0.37,NA,NA,314
3/14/2016,EFFR,10,0.35,0.36,0.37,0.5,0.36,0.25,0.5,67
3/14/2016,OBFR,10,0.25,0.36,0.37,0.43,0.37,NA,NA,304
3/15/2016,EFFR,11,0.35,0.36,0.37,0.5,0.37,0.25,0.5,67
3/15/2016,OBFR,11,0.29,0.36,0.37,0.42,0.37,NA,NA,302
3/16/2016,EFFR,12,0.35,0.36,0.37,0.5,0.37,0.25,0.5,63
3/16/2016,OBFR,12,0.28,0.36,0.37,0.42,0.37,NA,NA,299
3/17/2016,EFFR,13,0.36,0.36,0.37,0.5,0.37,0.25,0.5,63
3/17/2016,OBFR,13,0.15,0.36,0.37,0.42,0.37,NA,NA,306
3/18/2016,EFFR,14,0.32,0.36,0.37,0.55,0.37,0.25,0.5,66
3/18/2016,OBFR,14,0.15,0.36,0.37,0.43,0.37,NA,NA,299
3/21/2016,EFFR,15,0.35,0.36,0.37,0.56,0.37,0.25,0.5,61
3/21/2016,OBFR,15,0.15,0.36,0.37,0.43,0.37,NA,NA,305
3/22/2016,EFFR,16,0.33,0.36,0.37,0.55,0.37,0.25,0.5,66
3/22/2016,OBFR,16,0.25,0.37,0.37,0.43,0.37,NA,NA,310
3/23/2016,EFFR,17,0.32,0.36,0.37,0.55,0.37,0.25,0.5,65
3/23/2016,OBFR,17,0.25,0.37,0.37,0.43,0.37,NA,NA,295
3/24/2016,EFFR,18,0.35,0.36,0.37,0.56,0.37,0.25,0.5,64
3/24/2016,OBFR,18,0.24,0.36,0.38,0.55,0.37,NA,NA,94
3/25/2016,EFFR,19,0.3,0.36,0.37,0.56,0.37,0.25,0.5,68
3/25/2016,OBFR,19,0.01,0.36,0.37,0.55,0.37,NA,NA,96
3/28/2016,EFFR,20,0.35,0.36,0.37,0.56,0.37,0.25,0.5,66
3/28/2016,OBFR,20,0.25,0.37,0.37,0.44,0.37,NA,NA,297
3/29/2016,EFFR,21,0.3,0.36,0.37,0.55,0.37,0.25,0.5,69
3/29/2016,OBFR,21,0.25,0.37,0.37,0.43,0.37,NA,NA,295
3/30/2016,EFFR,22,0.35,0.36,0.37,0.56,0.37,0.25,0.5,73
3/30/2016,OBFR,22,0.25,0.37,0.37,0.48,0.37,NA,NA,301
3/31/2016,EFFR,23,0.2,0.25,0.26,0.56,0.25,0.25,0.5,50
3/31/2016,OBFR,23,0.15,0.25,0.27,0.55,0.25,NA,NA,181
4/1/2016,EFFR,24,0.34,0.36,0.37,0.55,0.37,0.25,0.5,72
4/1/2016,OBFR,24,0.25,0.37,0.37,0.44,0.37,NA,NA,292
4/4/2016,EFFR,25,0.35,0.36,0.37,0.55,0.37,0.25,0.5,74
4/4/2016,OBFR,25,0.28,0.37,0.37,0.43,0.37,NA,NA,294
4/5/2016,EFFR,26,0.35,0.36,0.37,0.55,0.37,0.25,0.5,77
4/5/2016,OBFR,26,0.28,0.37,0.37,0.43,0.37,NA,NA,291
4/6/2016,EFFR,27,0.35,0.36,0.37,0.55,0.37,0.25,0.5,76
4/6/2016,OBFR,27,0.25,0.37,0.37,0.44,0.37,NA,NA,292
4/7/2016,EFFR,28,0.35,0.36,0.37,0.53,0.37,0.25,0.5,79
4/7/2016,OBFR,28,0.29,0.37,0.37,0.44,0.37,NA,NA,294
4/8/2016,EFFR,29,0.33,0.36,0.37,0.53,0.37,0.25,0.5,74
4/8/2016,OBFR,29,0.27,0.37,0.37,0.43,0.37,NA,NA,293
4/11/2016,EFFR,30,0.35,0.36,0.37,0.5,0.37,0.25,0.5,72
4/11/2016,OBFR,30,0.29,0.37,0.37,0.43,0.37,NA,NA,298
4/12/2016,EFFR,31,0.35,0.36,0.37,0.5,0.37,0.25,0.5,74
4/12/2016,OBFR,31,0.29,0.37,0.37,0.43,0.37,NA,NA,300
4/13/2016,EFFR,32,0.33,0.36,0.37,0.53,0.37,0.25,0.5,73
4/13/2016,OBFR,32,0.15,0.37,0.37,0.43,0.37,NA,NA,289
4/14/2016,EFFR,33,0.35,0.37,0.37,0.56,0.37,0.25,0.5,71
4/14/2016,OBFR,33,0.29,0.37,0.37,0.43,0.37,NA,NA,278
4/15/2016,EFFR,34,0.36,0.37,0.38,0.5,0.37,0.25,0.5,70
4/15/2016,OBFR,34,0.2,0.37,0.37,0.43,0.37,NA,NA,277
4/18/2016,EFFR,35,0.36,0.37,0.37,0.56,0.37,0.25,0.5,69
4/18/2016,OBFR,35,0.29,0.37,0.37,0.44,0.37,NA,NA,283
4/19/2016,EFFR,36,0.36,0.37,0.37,0.56,0.37,0.25,0.5,66
4/19/2016,OBFR,36,0.29,0.37,0.37,0.45,0.37,NA,NA,290
4/20/2016,EFFR,37,0.33,0.37,0.37,0.56,0.37,0.25,0.5,62
4/20/2016,OBFR,37,0.28,0.37,0.37,0.45,0.37,NA,NA,282
4/21/2016,EFFR,38,0.36,0.37,0.37,0.56,0.37,0.25,0.5,65
4/21/2016,OBFR,38,0.25,0.37,0.37,0.44,0.37,NA,NA,299
4/22/2016,EFFR,39,0.36,0.37,0.37,0.56,0.37,0.25,0.5,59
4/22/2016,OBFR,39,0.05,0.37,0.37,0.44,0.37,NA,NA,289
4/25/2016,EFFR,40,0.36,0.37,0.37,0.56,0.37,0.25,0.5,59
4/25/2016,OBFR,40,0.25,0.37,0.37,0.46,0.37,NA,NA,279
4/26/2016,EFFR,41,0.35,0.37,0.37,0.56,0.37,0.25,0.5,54
4/26/2016,OBFR,41,0.25,0.37,0.37,0.46,0.37,NA,NA,273
4/27/2016,EFFR,42,0.36,0.37,0.37,0.56,0.37,0.25,0.5,63
4/27/2016,OBFR,42,0.28,0.37,0.37,0.44,0.37,NA,NA,294
4/28/2016,EFFR,43,0.36,0.37,0.38,0.56,0.37,0.25,0.5,62
4/28/2016,OBFR,43,0.29,0.37,0.37,0.46,0.37,NA,NA,302
4/29/2016,EFFR,44,0.27,0.29,0.3,0.56,0.3,0.25,0.5,58
4/29/2016,OBFR,44,0.27,0.29,0.3,0.44,0.3,NA,NA,290
5/2/2016,EFFR,45,0.33,0.37,0.37,0.56,0.37,0.25,0.5,59
5/2/2016,OBFR,45,0.28,0.37,0.37,0.44,0.37,NA,NA,280
5/3/2016,EFFR,46,0.36,0.37,0.38,0.56,0.37,0.25,0.5,61
5/3/2016,OBFR,46,0.29,0.37,0.37,0.47,0.37,NA,NA,296
5/4/2016,EFFR,47,0.36,0.37,0.38,0.56,0.37,0.25,0.5,62
5/4/2016,OBFR,47,0.28,0.37,0.37,0.44,0.37,NA,NA,267
5/5/2016,EFFR,48,0.36,0.37,0.38,0.56,0.37,0.25,0.5,60
5/5/2016,OBFR,48,0.29,0.37,0.37,0.44,0.37,NA,NA,292
5/6/2016,EFFR,49,0.36,0.37,0.38,0.56,0.37,0.25,0.5,64
5/6/2016,OBFR,49,0.29,0.37,0.37,0.44,0.37,NA,NA,294
5/9/2016,EFFR,50,0.35,0.37,0.38,0.56,0.37,0.25,0.5,62
5/9/2016,OBFR,50,0.29,0.37,0.37,0.44,0.37,NA,NA,296
5/10/2016,EFFR,51,0.36,0.37,0.38,0.53,0.37,0.25,0.5,63
5/10/2016,OBFR,51,0.29,0.37,0.38,0.43,0.37,NA,NA,292
5/11/2016,EFFR,52,0.36,0.37,0.38,0.55,0.37,0.25,0.5,63
5/11/2016,OBFR,52,0.29,0.37,0.38,0.43,0.37,NA,NA,287
5/12/2016,EFFR,53,0.36,0.37,0.38,0.55,0.37,0.25,0.5,61
5/12/2016,OBFR,53,0.29,0.37,0.38,0.44,0.37,NA,NA,292
5/13/2016,EFFR,54,0.36,0.37,0.38,0.56,0.37,0.25,0.5,61
5/13/2016,OBFR,54,0.29,0.37,0.38,0.44,0.37,NA,NA,268
5/16/2016,EFFR,55,0.36,0.37,0.38,0.56,0.37,0.25,0.5,61
5/16/2016,OBFR,55,0.29,0.37,0.38,0.44,0.37,NA,NA,290
5/17/2016,EFFR,56,0.36,0.37,0.38,0.56,0.37,0.25,0.5,62
5/17/2016,OBFR,56,0.25,0.37,0.38,0.44,0.37,NA,NA,293
5/18/2016,EFFR,57,0.36,0.37,0.38,0.55,0.37,0.25,0.5,59
5/18/2016,OBFR,57,0.15,0.37,0.38,0.43,0.37,NA,NA,301
5/19/2016,EFFR,58,0.34,0.37,0.38,0.56,0.37,0.25,0.5,64
5/19/2016,OBFR,58,0.3,0.37,0.38,0.44,0.37,NA,NA,309
5/20/2016,EFFR,59,0.36,0.37,0.38,0.56,0.37,0.25,0.5,70
5/20/2016,OBFR,59,0.29,0.37,0.38,0.44,0.37,NA,NA,309
5/23/2016,EFFR,60,0.36,0.37,0.38,0.56,0.37,0.25,0.5,66
5/23/2016,OBFR,60,0.31,0.37,0.38,0.44,0.37,NA,NA,313
5/24/2016,EFFR,61,0.36,0.37,0.38,0.56,0.37,0.25,0.5,65
5/24/2016,OBFR,61,0.2,0.37,0.38,0.44,0.37,NA,NA,321
5/25/2016,EFFR,62,0.35,0.37,0.38,0.5,0.37,0.25,0.5,70
5/25/2016,OBFR,62,0.29,0.37,0.38,0.43,0.37,NA,NA,307
5/26/2016,EFFR,63,0.36,0.37,0.38,0.56,0.37,0.25,0.5,68
5/26/2016,OBFR,63,0.3,0.37,0.38,0.43,0.37,NA,NA,318
5/27/2016,EFFR,64,0.36,0.37,0.38,0.56,0.37,0.25,0.5,69
5/27/2016,OBFR,64,0.29,0.37,0.38,0.45,0.37,NA,NA,308
5/31/2016,EFFR,65,0.26,0.28,0.3,0.56,0.29,0.25,0.5,58
5/31/2016,OBFR,65,0.26,0.28,0.3,0.45,0.29,NA,NA,284
6/1/2016,EFFR,66,0.36,0.37,0.38,0.53,0.37,0.25,0.5,67
6/1/2016,OBFR,66,0.29,0.37,0.38,0.45,0.37,NA,NA,305
6/2/2016,EFFR,67,0.36,0.37,0.38,0.53,0.37,0.25,0.5,70
6/2/2016,OBFR,67,0.29,0.37,0.38,0.45,0.37,NA,NA,302
6/3/2016,EFFR,68,0.35,0.37,0.38,0.5,0.37,0.25,0.5,69
6/3/2016,OBFR,68,0.28,0.37,0.38,0.45,0.37,NA,NA,295
6/6/2016,EFFR,69,0.36,0.37,0.38,0.54,0.37,0.25,0.5,70
6/6/2016,OBFR,69,0.29,0.37,0.38,0.45,0.37,NA,NA,291
6/7/2016,EFFR,70,0.36,0.37,0.38,0.55,0.37,0.25,0.5,71
6/7/2016,OBFR,70,0.29,0.37,0.38,0.46,0.37,NA,NA,296
6/8/2016,EFFR,71,0.36,0.37,0.38,0.54,0.37,0.25,0.5,75
6/8/2016,OBFR,71,0.3,0.37,0.38,0.45,0.37,NA,NA,293
6/9/2016,EFFR,72,0.31,0.37,0.38,0.54,0.37,0.25,0.5,75
6/9/2016,OBFR,72,0.3,0.37,0.38,0.45,0.37,NA,NA,293
6/10/2016,EFFR,73,0.36,0.37,0.38,0.52,0.37,0.25,0.5,72
6/10/2016,OBFR,73,0.3,0.37,0.38,0.45,0.37,NA,NA,284
6/13/2016,EFFR,74,0.36,0.37,0.38,0.54,0.37,0.25,0.5,66
6/13/2016,OBFR,74,0.3,0.37,0.38,0.45,0.37,NA,NA,285
6/14/2016,EFFR,75,0.36,0.37,0.38,0.55,0.37,0.25,0.5,68
6/14/2016,OBFR,75,0.29,0.37,0.38,0.46,0.37,NA,NA,257
6/15/2016,EFFR,76,0.36,0.37,0.38,0.56,0.37,0.25,0.5,69
6/15/2016,OBFR,76,0.28,0.37,0.38,0.45,0.38,NA,NA,241
6/16/2016,EFFR,77,0.36,0.37,0.38,0.56,0.38,0.25,0.5,72
6/16/2016,OBFR,77,0.28,0.38,0.38,0.48,0.38,NA,NA,255
6/17/2016,EFFR,78,0.36,0.38,0.38,0.53,0.38,0.25,0.5,73
6/17/2016,OBFR,78,0.28,0.38,0.38,0.46,0.38,NA,NA,247
6/20/2016,EFFR,79,0.36,0.38,0.39,0.56,0.38,0.25,0.5,70
6/20/2016,OBFR,79,0.27,0.38,0.38,0.47,0.38,NA,NA,248
6/21/2016,EFFR,80,0.37,0.38,0.39,0.56,0.38,0.25,0.5,68
6/21/2016,OBFR,80,0.27,0.38,0.39,0.45,0.38,NA,NA,258
6/22/2016,EFFR,81,0.36,0.38,0.39,0.56,0.38,0.25,0.5,71
6/22/2016,OBFR,81,0.27,0.38,0.39,0.47,0.38,NA,NA,250
6/23/2016,EFFR,82,0.37,0.39,0.39,0.56,0.39,0.25,0.5,71
6/23/2016,OBFR,82,0.27,0.39,0.4,0.47,0.39,NA,NA,244
6/24/2016,EFFR,83,0.38,0.4,0.42,0.56,0.4,0.25,0.5,70
6/24/2016,OBFR,83,0.05,0.4,0.42,0.47,0.4,NA,NA,248
6/27/2016,EFFR,84,0.38,0.4,0.42,0.56,0.41,0.25,0.5,66
6/27/2016,OBFR,84,0.27,0.4,0.42,0.47,0.41,NA,NA,239
6/28/2016,EFFR,85,0.39,0.4,0.42,0.56,0.41,0.25,0.5,66
6/28/2016,OBFR,85,0.28,0.4,0.42,0.47,0.41,NA,NA,242
6/29/2016,EFFR,86,0.39,0.4,0.42,0.56,0.41,0.25,0.5,63
6/29/2016,OBFR,86,0.25,0.4,0.42,0.47,0.41,NA,NA,249
6/30/2016,EFFR,87,0.25,0.29,0.32,0.56,0.3,0.25,0.5,46
6/30/2016,OBFR,87,0.2,0.3,0.32,0.47,0.3,NA,NA,159
7/1/2016,EFFR,88,0.3,0.4,0.41,0.56,0.41,0.25,0.5,68
7/1/2016,OBFR,88,0.25,0.4,0.41,0.46,0.41,NA,NA,235
7/5/2016,EFFR,89,0.38,0.4,0.41,0.75,0.4,0.25,0.5,72
7/5/2016,OBFR,89,0.3,0.4,0.41,0.47,0.4,NA,NA,273
7/6/2016,EFFR,90,0.37,0.4,0.41,0.55,0.4,0.25,0.5,68
7/6/2016,OBFR,90,0.25,0.4,0.41,0.45,0.4,NA,NA,231
7/7/2016,EFFR,91,0.37,0.4,0.41,0.56,0.4,0.25,0.5,68
7/7/2016,OBFR,91,0.27,0.4,0.41,0.46,0.4,NA,NA,245
7/8/2016,EFFR,92,0.37,0.4,0.41,0.55,0.4,0.25,0.5,67
7/8/2016,OBFR,92,0.25,0.4,0.41,0.45,0.4,NA,NA,244
7/11/2016,EFFR,93,0.38,0.4,0.41,0.56,0.4,0.25,0.5,65
7/11/2016,OBFR,93,0.27,0.4,0.41,0.46,0.4,NA,NA,254
7/12/2016,EFFR,94,0.36,0.4,0.41,0.56,0.4,0.25,0.5,63
7/12/2016,OBFR,94,0.27,0.4,0.41,0.46,0.4,NA,NA,258
7/13/2016,EFFR,95,0.38,0.4,0.41,0.51,0.4,0.25,0.5,64
7/13/2016,OBFR,95,0.27,0.4,0.41,0.45,0.4,NA,NA,264
7/14/2016,EFFR,96,0.34,0.4,0.41,0.56,0.4,0.25,0.5,62
7/14/2016,OBFR,96,0.27,0.4,0.41,0.46,0.4,NA,NA,250
7/15/2016,EFFR,97,0.33,0.4,0.41,0.5,0.4,0.25,0.5,71
7/15/2016,OBFR,97,0.27,0.4,0.41,0.45,0.4,NA,NA,256
7/18/2016,EFFR,98,0.35,0.4,0.41,0.55,0.4,0.25,0.5,65
7/18/2016,OBFR,98,0.28,0.4,0.41,0.46,0.4,NA,NA,248
7/19/2016,EFFR,99,0.34,0.4,0.41,0.5,0.4,0.25,0.5,74
7/19/2016,OBFR,99,0.3,0.4,0.41,0.46,0.4,NA,NA,255
7/20/2016,EFFR,100,0.38,0.4,0.41,0.5,0.4,0.25,0.5,70
7/20/2016,OBFR,100,0.3,0.4,0.41,0.46,0.4,NA,NA,254
7/21/2016,EFFR,101,0.35,0.4,0.41,0.56,0.4,0.25,0.5,72
7/21/2016,OBFR,101,0.28,0.4,0.41,0.48,0.4,NA,NA,254
7/22/2016,EFFR,102,0.35,0.4,0.41,0.55,0.4,0.25,0.5,72
7/22/2016,OBFR,102,0.05,0.4,0.41,0.48,0.4,NA,NA,249
7/25/2016,EFFR,103,0.35,0.4,0.41,0.56,0.4,0.25,0.5,70
7/25/2016,OBFR,103,0.25,0.4,0.41,0.48,0.4,NA,NA,267
7/26/2016,EFFR,104,0.35,0.4,0.41,0.56,0.4,0.25,0.5,69
7/26/2016,OBFR,104,0.27,0.4,0.41,0.48,0.4,NA,NA,268
7/27/2016,EFFR,105,0.33,0.4,0.41,0.56,0.4,0.25,0.5,64
7/27/2016,OBFR,105,0.27,0.4,0.41,0.48,0.4,NA,NA,254
7/28/2016,EFFR,106,0.27,0.4,0.41,0.56,0.4,0.25,0.5,63
7/28/2016,OBFR,106,0.27,0.4,0.41,0.48,0.4,NA,NA,254
7/29/2016,EFFR,107,0.2,0.3,0.31,0.56,0.3,0.25,0.5,62
7/29/2016,OBFR,107,0.2,0.3,0.31,0.52,0.3,NA,NA,252
8/1/2016,EFFR,108,0.31,0.4,0.41,0.53,0.4,0.25,0.5,69
8/1/2016,OBFR,108,0.27,0.4,0.41,0.48,0.4,NA,NA,247
8/2/2016,EFFR,109,0.32,0.4,0.41,0.5,0.4,0.25,0.5,63
8/2/2016,OBFR,109,0.27,0.4,0.41,0.46,0.4,NA,NA,258
8/3/2016,EFFR,110,0.31,0.4,0.41,0.5,0.4,0.25,0.5,69
8/3/2016,OBFR,110,0.27,0.4,0.41,0.48,0.4,NA,NA,266
8/4/2016,EFFR,111,0.27,0.4,0.41,0.5,0.4,0.25,0.5,70
8/4/2016,OBFR,111,0.27,0.4,0.41,0.48,0.4,NA,NA,264
8/5/2016,EFFR,112,0.38,0.4,0.41,0.51,0.4,0.25,0.5,66
8/5/2016,OBFR,112,0.27,0.4,0.41,0.48,0.4,NA,NA,257
8/8/2016,EFFR,113,0.36,0.4,0.41,0.53,0.4,0.25,0.5,67
8/8/2016,OBFR,113,0.27,0.4,0.41,0.48,0.4,NA,NA,259
8/9/2016,EFFR,114,0.27,0.4,0.41,0.5,0.4,0.25,0.5,67
8/9/2016,OBFR,114,0.27,0.4,0.41,0.48,0.4,NA,NA,252
8/10/2016,EFFR,115,0.3,0.4,0.41,0.5,0.4,0.25,0.5,61
8/10/2016,OBFR,115,0.27,0.4,0.41,0.46,0.4,NA,NA,246
8/11/2016,EFFR,116,0.31,0.4,0.41,0.5,0.4,0.25,0.5,64
8/11/2016,OBFR,116,0.27,0.4,0.41,0.48,0.4,NA,NA,237
8/12/2016,EFFR,117,0.3,0.4,0.41,0.5,0.4,0.25,0.5,63
8/12/2016,OBFR,117,0.27,0.4,0.41,0.45,0.4,NA,NA,241
8/15/2016,EFFR,118,0.3,0.4,0.41,0.5,0.4,0.25,0.5,67
8/15/2016,OBFR,118,0.27,0.4,0.41,0.46,0.4,NA,NA,243
8/16/2016,EFFR,119,0.27,0.4,0.41,0.5,0.4,0.25,0.5,64
8/16/2016,OBFR,119,0.27,0.4,0.41,0.48,0.4,NA,NA,243
8/17/2016,EFFR,120,0.3,0.4,0.41,0.5,0.4,0.25,0.5,64
8/17/2016,OBFR,120,0.27,0.4,0.41,0.46,0.4,NA,NA,250
8/18/2016,EFFR,121,0.3,0.4,0.41,0.5,0.4,0.25,0.5,64
8/18/2016,OBFR,121,0.27,0.4,0.41,0.47,0.4,NA,NA,239
8/19/2016,EFFR,122,0.3,0.4,0.41,0.53,0.4,0.25,0.5,61
8/19/2016,OBFR,122,0.25,0.4,0.41,0.48,0.4,NA,NA,245
8/22/2016,EFFR,123,0.36,0.4,0.41,0.56,0.4,0.25,0.5,60
8/22/2016,OBFR,123,0.27,0.4,0.41,0.48,0.4,NA,NA,248
8/23/2016,EFFR,124,0.36,0.4,0.41,0.53,0.4,0.25,0.5,69
8/23/2016,OBFR,124,0.27,0.4,0.41,0.48,0.4,NA,NA,254
8/24/2016,EFFR,125,0.31,0.4,0.41,0.55,0.4,0.25,0.5,64
8/24/2016,OBFR,125,0.19,0.4,0.41,0.48,0.4,NA,NA,251
8/25/2016,EFFR,126,0.27,0.4,0.41,0.55,0.4,0.25,0.5,67
8/25/2016,OBFR,126,0.27,0.4,0.41,0.48,0.4,NA,NA,257
8/26/2016,EFFR,127,0.27,0.4,0.41,0.5,0.4,0.25,0.5,74
8/26/2016,OBFR,127,0.27,0.4,0.41,0.49,0.4,NA,NA,254
8/29/2016,EFFR,128,0.27,0.4,0.41,0.53,0.4,0.25,0.5,70
8/29/2016,OBFR,128,0.27,0.4,0.41,0.49,0.4,NA,NA,258
8/30/2016,EFFR,129,0.27,0.4,0.41,0.55,0.4,0.25,0.5,67
8/30/2016,OBFR,129,0.27,0.4,0.41,0.49,0.4,NA,NA,250
8/31/2016,EFFR,130,0.19,0.3,0.31,0.5,0.3,0.25,0.5,64
8/31/2016,OBFR,130,0.25,0.3,0.31,0.49,0.3,NA,NA,244
9/1/2016,EFFR,131,0.31,0.4,0.41,0.5,0.4,0.25,0.5,63
9/1/2016,OBFR,131,0.27,0.4,0.41,0.49,0.4,NA,NA,227
9/2/2016,EFFR,132,0.31,0.4,0.41,0.5,0.4,0.25,0.5,68
9/2/2016,OBFR,132,0.27,0.4,0.41,0.49,0.4,NA,NA,224
9/6/2016,EFFR,133,0.31,0.4,0.41,0.5,0.4,0.25,0.5,65
9/6/2016,OBFR,133,0.3,0.4,0.41,0.49,0.4,NA,NA,233
9/7/2016,EFFR,134,0.31,0.4,0.41,0.55,0.4,0.25,0.5,66
9/7/2016,OBFR,134,0.28,0.4,0.41,0.49,0.4,NA,NA,244
9/8/2016,EFFR,135,0.31,0.4,0.41,0.5,0.4,0.25,0.5,68
9/8/2016,OBFR,135,0.27,0.4,0.41,0.49,0.4,NA,NA,248
9/9/2016,EFFR,136,0.27,0.4,0.41,0.5,0.4,0.25,0.5,65
9/9/2016,OBFR,136,0.27,0.4,0.41,0.47,0.4,NA,NA,228
9/12/2016,EFFR,137,0.31,0.4,0.41,0.55,0.4,0.25,0.5,63
9/12/2016,OBFR,137,0.3,0.4,0.41,0.49,0.4,NA,NA,243
9/13/2016,EFFR,138,0.36,0.4,0.41,0.5,0.4,0.25,0.5,60
9/13/2016,OBFR,138,0.27,0.4,0.41,0.49,0.4,NA,NA,229
9/14/2016,EFFR,139,0.36,0.4,0.41,0.5,0.4,0.25,0.5,59
9/14/2016,OBFR,139,0.3,0.4,0.41,0.49,0.4,NA,NA,224
9/15/2016,EFFR,140,0.3,0.4,0.41,0.55,0.4,0.25,0.5,63
9/15/2016,OBFR,140,0.26,0.4,0.41,0.49,0.4,NA,NA,233
9/16/2016,EFFR,141,0.36,0.4,0.41,0.5,0.4,0.25,0.5,60
9/16/2016,OBFR,141,0.25,0.4,0.41,0.49,0.4,NA,NA,231
9/19/2016,EFFR,142,0.36,0.4,0.41,0.53,0.4,0.25,0.5,59
9/19/2016,OBFR,142,0.27,0.4,0.41,0.49,0.4,NA,NA,230
9/20/2016,EFFR,143,0.36,0.4,0.41,0.53,0.4,0.25,0.5,57
9/20/2016,OBFR,143,0.25,0.4,0.41,0.49,0.4,NA,NA,232
9/21/2016,EFFR,144,0.36,0.4,0.41,0.5,0.4,0.25,0.5,61
9/21/2016,OBFR,144,0.3,0.4,0.41,0.49,0.4,NA,NA,221
9/22/2016,EFFR,145,0.36,0.4,0.41,0.53,0.4,0.25,0.5,62
9/22/2016,OBFR,145,0.27,0.4,0.41,0.49,0.4,NA,NA,226
9/23/2016,EFFR,146,0.36,0.4,0.41,0.5,0.4,0.25,0.5,61
9/23/2016,OBFR,146,0.05,0.4,0.41,0.49,0.4,NA,NA,222
9/26/2016,EFFR,147,0.36,0.4,0.41,0.5,0.4,0.25,0.5,63
9/26/2016,OBFR,147,0.25,0.4,0.41,0.49,0.4,NA,NA,213
9/27/2016,EFFR,148,0.35,0.4,0.41,0.5,0.4,0.25,0.5,64
9/27/2016,OBFR,148,0.25,0.4,0.41,0.49,0.4,NA,NA,186
9/28/2016,EFFR,149,0.26,0.4,0.41,0.5,0.4,0.25,0.5,70
9/28/2016,OBFR,149,0.25,0.4,0.41,0.5,0.4,NA,NA,205
9/29/2016,EFFR,150,0.36,0.4,0.41,0.5,0.4,0.25,0.5,67
9/29/2016,OBFR,150,0.25,0.4,0.41,0.49,0.4,NA,NA,197
9/30/2016,EFFR,151,0.26,0.28,0.3,0.5,0.29,0.25,0.5,58
9/30/2016,OBFR,151,0.25,0.28,0.3,0.5,0.29,NA,NA,142
10/3/2016,EFFR,152,0.26,0.4,0.41,0.5,0.4,0.25,0.5,66
10/3/2016,OBFR,152,0.25,0.4,0.41,0.49,0.4,NA,NA,193
10/4/2016,EFFR,153,0.26,0.4,0.41,0.5,0.4,0.25,0.5,61
10/4/2016,OBFR,153,0.26,0.4,0.41,0.49,0.4,NA,NA,188
10/5/2016,EFFR,154,0.26,0.4,0.41,0.5,0.4,0.25,0.5,63
10/5/2016,OBFR,154,0.26,0.4,0.41,0.49,0.4,NA,NA,176
10/6/2016,EFFR,155,0.26,0.4,0.41,0.5,0.4,0.25,0.5,65
10/6/2016,OBFR,155,0.28,0.4,0.41,0.5,0.4,NA,NA,177
10/7/2016,EFFR,156,0.26,0.4,0.41,0.5,0.4,0.25,0.5,66
10/7/2016,OBFR,156,0.26,0.4,0.41,0.5,0.41,NA,NA,176
10/11/2016,EFFR,157,0.3,0.4,0.41,0.55,0.41,0.25,0.5,63
10/11/2016,OBFR,157,0.26,0.4,0.41,0.5,0.41,NA,NA,169
10/12/2016,EFFR,158,0.26,0.4,0.41,0.5,0.41,0.25,0.5,70
10/12/2016,OBFR,158,0.26,0.4,0.41,0.5,0.41,NA,NA,178
10/13/2016,EFFR,159,0.26,0.4,0.41,0.5,0.41,0.25,0.5,67
10/13/2016,OBFR,159,0.25,0.4,0.41,0.5,0.41,NA,NA,168
10/14/2016,EFFR,160,0.36,0.4,0.41,0.5,0.41,0.25,0.5,66
10/14/2016,OBFR,160,0.3,0.4,0.41,0.5,0.41,NA,NA,163
10/17/2016,EFFR,161,0.26,0.4,0.41,0.5,0.41,0.25,0.5,62
10/17/2016,OBFR,161,0.26,0.4,0.41,0.5,0.41,NA,NA,163
10/18/2016,EFFR,162,0.26,0.4,0.41,0.5,0.41,0.25,0.5,67
10/18/2016,OBFR,162,0.26,0.4,0.41,0.5,0.41,NA,NA,168
